id,node_id,implementation_proof,test_proof,runtime_proof,connection_proof,documentation_proof,overall_status,last_verified_at,missing_evidence,next_action
EVID-AUTO-00183,FEAT-AUTO-0023,docs/architecture/architecture-evidence-system.md,TEST-API-LOCAL,docs/status/architecture-evidence-summary.md,DOC-ARCH-EVIDENCE-SYSTEM;AGENT-COORDINATOR;API-AUTO-0078,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/nodes/generated/FEAT-AUTO-0023.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00184,FEAT-AUTO-0024,docs/architecture/architecture-evidence-system.md,TEST-API-LOCAL,docs/status/architecture-evidence-summary.md,DOC-ARCH-EVIDENCE-SYSTEM;AGENT-COORDINATOR;API-AUTO-0079,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/nodes/generated/FEAT-AUTO-0024.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00185,FEAT-AUTO-0025,docs/architecture/architecture-evidence-system.md,TEST-API-LOCAL,docs/status/architecture-evidence-summary.md,DOC-ARCH-EVIDENCE-SYSTEM;AGENT-COORDINATOR;API-AUTO-0080,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/nodes/generated/FEAT-AUTO-0025.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00186,FEAT-AUTO-0026,docs/architecture/architecture-evidence-system.md,TEST-API-LOCAL,docs/status/architecture-evidence-summary.md,DOC-ARCH-EVIDENCE-SYSTEM;AGENT-COORDINATOR;API-AUTO-0017;API-AUTO-0081;API-AUTO-0082;API-AUTO-0111;API-AUTO-0155,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/nodes/generated/FEAT-AUTO-0026.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00187,FEAT-AUTO-0027,docs/architecture/architecture-evidence-system.md,TEST-API-LOCAL,docs/status/architecture-evidence-summary.md,DOC-ARCH-EVIDENCE-SYSTEM;AGENT-COORDINATOR;API-AUTO-0018;API-AUTO-0083;API-AUTO-0084;API-AUTO-0112;API-AUTO-0156,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/nodes/generated/FEAT-AUTO-0027.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00188,FEAT-AUTO-0028,docs/architecture/architecture-evidence-system.md,TEST-API-LOCAL,docs/status/architecture-evidence-summary.md,DOC-ARCH-EVIDENCE-SYSTEM;AGENT-COORDINATOR;API-AUTO-0019;API-AUTO-0085;API-AUTO-0086;API-AUTO-0113;API-AUTO-0157;API-AUTO-0158;API-AUTO-0159;API-AUTO-0160,DOC-ARCH-EVIDENCE-SYSTEM;docs/architecture/nodes/generated/FEAT-AUTO-0028.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00189,API-AUTO-0099,src/modules/google-drive/google-drive.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0013,docs/architecture/nodes/generated/API-AUTO-0099.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00190,API-AUTO-0100,src/modules/interactions/interactions.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0016,docs/architecture/nodes/generated/API-AUTO-0100.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00191,API-AUTO-0101,src/modules/notes/notes.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0018,docs/architecture/nodes/generated/API-AUTO-0101.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00192,API-AUTO-0102,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0102.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00193,API-AUTO-0103,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0103.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00194,API-AUTO-0104,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0104.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00195,API-AUTO-0105,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0105.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00196,API-AUTO-0106,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0106.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00197,API-AUTO-0107,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0107.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00198,API-AUTO-0108,src/modules/operations/operations.routes.ts,TEST-API-LOCAL;Playwright Operations render proof,docs/status/architecture-evidence-summary.md,DB-TASK;FEAT-OPERATIONS-WORK-ITEMS,DOC-OPS-WORK-ITEM-CONTRACT;docs/planning/dashboard-operations-workforce-foundation-task-contract.md;docs/architecture/nodes/generated/API-AUTO-0108.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00199,API-AUTO-0109,src/modules/pipeline-stages/pipeline-stages.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0021,docs/architecture/nodes/generated/API-AUTO-0109.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00200,API-AUTO-0110,src/modules/projects/projects.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0022,docs/architecture/nodes/generated/API-AUTO-0110.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00201,API-AUTO-0111,src/modules/targets/targets.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0026,docs/architecture/nodes/generated/API-AUTO-0111.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00202,API-AUTO-0112,src/modules/task-lists/task-lists.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0027,docs/architecture/nodes/generated/API-AUTO-0112.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00203,API-AUTO-0113,src/modules/tasks/tasks.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0028,docs/architecture/nodes/generated/API-AUTO-0113.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00204,API-AUTO-0114,src/modules/workforce/workforce.routes.ts,TEST-API-LOCAL;Playwright People/Agents proof,docs/status/architecture-evidence-summary.md,DB-WORKFORCE-ENTITY;FEAT-PEOPLE-AGENTS-DIRECTORY,DOC-PEOPLE-AGENTS-CONTRACT;docs/planning/people-agents-directory-premium-ux-task-contract.md;docs/architecture/nodes/generated/API-AUTO-0114.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00205,API-AUTO-0115,src/modules/agent-events/agent-events.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0001,docs/architecture/nodes/generated/API-AUTO-0115.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00206,API-AUTO-0116,src/modules/agent-logs/agent-logs.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0002,docs/architecture/nodes/generated/API-AUTO-0116.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00207,API-AUTO-0117,src/modules/agents/agents.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0003,docs/architecture/nodes/generated/API-AUTO-0117.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00208,API-AUTO-0118,src/modules/clients/clients.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0004,docs/architecture/nodes/generated/API-AUTO-0118.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00209,API-AUTO-0119,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0119.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00210,API-AUTO-0120,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0120.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00211,API-AUTO-0121,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0121.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00212,API-AUTO-0122,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0122.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00213,API-AUTO-0123,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0123.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00214,API-AUTO-0124,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0124.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00215,API-AUTO-0125,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0125.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00216,API-AUTO-0126,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0126.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00217,API-AUTO-0127,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0127.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00218,API-AUTO-0128,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0128.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00219,API-AUTO-0129,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0129.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00220,API-AUTO-0130,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0130.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00221,API-AUTO-0131,src/modules/company-os/company-os.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0006,docs/architecture/nodes/generated/API-AUTO-0131.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00222,API-AUTO-0132,src/modules/deals/deals.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0008,docs/architecture/nodes/generated/API-AUTO-0132.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00223,API-AUTO-0133,src/modules/decisions/decisions.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0009,docs/architecture/nodes/generated/API-AUTO-0133.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00224,API-AUTO-0134,src/modules/goals/goals.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0012,docs/architecture/nodes/generated/API-AUTO-0134.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00225,API-AUTO-0135,src/modules/google-drive/google-drive.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0013,docs/architecture/nodes/generated/API-AUTO-0135.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00226,API-AUTO-0136,src/modules/google-drive/google-drive.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0013,docs/architecture/nodes/generated/API-AUTO-0136.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00227,API-AUTO-0137,src/modules/intake/intake.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0014,docs/architecture/nodes/generated/API-AUTO-0137.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00228,API-AUTO-0138,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0138.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00229,API-AUTO-0139,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0139.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00230,API-AUTO-0140,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0140.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00231,API-AUTO-0141,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0141.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00232,API-AUTO-0142,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0142.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00233,API-AUTO-0143,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0143.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00234,API-AUTO-0144,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0144.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00235,API-AUTO-0145,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0145.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00236,API-AUTO-0146,src/modules/interactions/interactions.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0016,docs/architecture/nodes/generated/API-AUTO-0146.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00237,API-AUTO-0147,src/modules/notes/notes.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0018,docs/architecture/nodes/generated/API-AUTO-0147.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00238,API-AUTO-0148,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0148.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00239,API-AUTO-0149,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0149.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00240,API-AUTO-0150,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0150.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00241,API-AUTO-0151,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0151.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00242,API-AUTO-0152,src/modules/operating-model/operating-model.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0020,docs/architecture/nodes/generated/API-AUTO-0152.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00243,API-AUTO-0153,src/modules/pipeline-stages/pipeline-stages.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0021,docs/architecture/nodes/generated/API-AUTO-0153.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00244,API-AUTO-0154,src/modules/projects/projects.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0022,docs/architecture/nodes/generated/API-AUTO-0154.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00245,API-AUTO-0155,src/modules/targets/targets.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0026,docs/architecture/nodes/generated/API-AUTO-0155.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00246,API-AUTO-0156,src/modules/task-lists/task-lists.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0027,docs/architecture/nodes/generated/API-AUTO-0156.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00247,API-AUTO-0157,src/modules/tasks/tasks.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0028,docs/architecture/nodes/generated/API-AUTO-0157.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00248,API-AUTO-0158,src/modules/tasks/tasks.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0028,docs/architecture/nodes/generated/API-AUTO-0158.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00249,API-AUTO-0159,src/modules/tasks/tasks.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0028,docs/architecture/nodes/generated/API-AUTO-0159.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00250,API-AUTO-0160,src/modules/tasks/tasks.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0028,docs/architecture/nodes/generated/API-AUTO-0160.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00251,API-AUTO-0161,src/modules/workforce/workforce.routes.ts,TEST-API-LOCAL;Playwright People/Agents proof,docs/status/architecture-evidence-summary.md,DB-WORKFORCE-ENTITY;FEAT-PEOPLE-AGENTS-DIRECTORY,DOC-PEOPLE-AGENTS-CONTRACT;docs/planning/people-agents-directory-premium-ux-task-contract.md;docs/architecture/nodes/generated/API-AUTO-0161.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00252,API-AUTO-0162,src/modules/workforce/workforce.routes.ts,TEST-API-LOCAL;Playwright People/Agents proof,docs/status/architecture-evidence-summary.md,DB-WORKFORCE-ENTITY;FEAT-PEOPLE-AGENTS-DIRECTORY,DOC-PEOPLE-AGENTS-CONTRACT;docs/planning/people-agents-directory-premium-ux-task-contract.md;docs/architecture/nodes/generated/API-AUTO-0162.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00253,API-AUTO-0163,src/modules/workforce/workforce.routes.ts,TEST-API-LOCAL;Playwright People/Agents proof,docs/status/architecture-evidence-summary.md,DB-WORKFORCE-ENTITY;FEAT-PEOPLE-AGENTS-DIRECTORY,DOC-PEOPLE-AGENTS-CONTRACT;docs/planning/people-agents-directory-premium-ux-task-contract.md;docs/architecture/nodes/generated/API-AUTO-0163.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00254,API-AUTO-0164,src/modules/google-drive/google-drive.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0013,docs/architecture/nodes/generated/API-AUTO-0164.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00255,API-AUTO-0165,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0165.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
EVID-AUTO-00256,API-AUTO-0166,src/modules/integration-settings/integration-settings.routes.ts,npm run test:api:local,docs/status/architecture-evidence-summary.md,FEAT-AUTO-0015,docs/architecture/nodes/generated/API-AUTO-0166.md,tested,2026-05-24,,Evidence set complete; promote to tested or verified after targeted checks.
