id,source_id,target_id,relation_type,direction,description,status,evidence,notes,tags
REL-AUTO-0693,AGENT-DOCUMENTATION-MEMORY,DOC-ARCH-EVIDENCE-SYSTEM,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0694,AGENT-COORDINATOR,AGENT-DOCUMENTATION-MEMORY,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0695,FEAT-ARCH-EVIDENCE-SYSTEM,PROMPT-ARCH-GRAPH-CHECK,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0696,PROMPT-ARCH-GRAPH-CHECK,CSV-CHAINS,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0697,AGENT-COORDINATOR,PROMPT-ARCH-GRAPH-CHECK,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0698,FEAT-PEOPLE-AGENTS-DIRECTORY,EVENT-PAPERCLIP-SYNC-REQUESTED,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0699,EVENT-PAPERCLIP-SYNC-REQUESTED,API-WORKFORCE-LIST,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0700,API-DASHBOARD-COMMAND,EVENT-PAPERCLIP-SYNC-REQUESTED,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0701,FEAT-ARCH-EVIDENCE-SYSTEM,WORKFLOW-AGENT-FUNCTION-CHECK,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0702,WORKFLOW-AGENT-FUNCTION-CHECK,CSV-CHAINS,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0703,AGENT-COORDINATOR,WORKFLOW-AGENT-FUNCTION-CHECK,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0704,FEAT-ARCH-EVIDENCE-SYSTEM,WORKFLOW-NEW-FEATURE-REGISTRY-GATE,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0705,WORKFLOW-NEW-FEATURE-REGISTRY-GATE,CSV-NODES,depends_on,outbound,Node dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0706,AGENT-COORDINATOR,WORKFLOW-NEW-FEATURE-REGISTRY-GATE,depends_on,outbound,Used-by reverse dependency mapping (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #dependency
REL-AUTO-0707,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0026,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0708,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0027,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0709,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0028,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0710,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0029,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0711,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0030,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0712,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0031,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0713,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0032,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0714,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0033,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0715,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0034,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0716,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0035,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0717,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0036,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0718,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0037,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0719,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0038,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0720,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0039,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0721,FEAT-AUTO-0023,API-AUTO-0167,owns,outbound,Feature owns API surface (auto-enriched).,partial,docs/architecture/nodes/api_routes.csv,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #feature #api
REL-AUTO-0722,FEAT-AUTO-0023,API-AUTO-0167,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0723,FEAT-AUTO-0006,API-AUTO-0168,owns,outbound,Feature owns API surface (auto-enriched).,partial,docs/architecture/nodes/api_routes.csv,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #feature #api
REL-AUTO-0724,FEAT-AUTO-0006,API-AUTO-0168,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0725,FEAT-OPERATIONS-WORK-ITEMS,DB-AUTO-0059,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0726,FEAT-AUTO-0006,API-AUTO-0169,owns,outbound,Feature owns API surface (auto-enriched).,partial,docs/architecture/nodes/api_routes.csv,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #feature #api
REL-AUTO-0727,FEAT-AUTO-0006,API-AUTO-0169,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
REL-AUTO-0728,FEAT-ARCH-EVIDENCE-SYSTEM,PIPE-AUTO-0040,contains,outbound,Parent contains child node (auto-enriched).,partial,docs/architecture/nodes,Auto-enriched relation. Upgrade to verified when directly proven.,#auto #hierarchy
